run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Complexity,Epoch,Generalization Gap,KL Loss on Train Data (kl mean)
slpss6ho,oprmsprop_hw2048_nl4_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,rmsprop,4,2048,58.0,433141.0,0.24549996852874756,0.011447569355368614
zdmzwiyv,oprmsprop_hw2048_nl4_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,rmsprop,4,2048,69.0,424463.0,0.25,0.009998513385653496
g1fmq9t4,oprmsprop_hw2048_nl4_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,rmsprop,4,2048,55.0,21724.0,0.24650001525878903,0.00999507773667574
irz9xjsp,opsgd_hw2048_nl4_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,sgd,4,2048,93.0,121629.0,0.3799999952316284,0.009997127577662468
51ad7hkk,opsgd_hw2048_nl4_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,sgd,4,2048,91.0,129106.0,0.37800002098083496,0.009998980909585953
8qijbnfo,opsgd_hw2048_nl4_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,sgd,4,2048,90.0,429191.0,0.37800002098083496,0.012152573093771936
pb6snpub,opadam_hw2048_nl4_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,adam,4,2048,63.0,418721.0,0.2450000047683716,0.009999130852520466
4u33db1c,opadam_hw2048_nl4_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,adam,4,2048,64.0,426706.0,0.24149996042251587,0.015226302668452265
omgpmfkv,opadam_hw2048_nl4_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,adam,4,2048,55.0,125331.0,0.2447499632835388,0.009997814893722534
ggmr9oso,oprmsprop_hw2048_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,rmsprop,3,2048,65.0,32704.0,0.26374995708465576,0.00999793317168951
pxeo53ly,oprmsprop_hw2048_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,rmsprop,3,2048,71.0,221556.0,0.2774999737739563,0.009998386725783348
qp0ebiuy,oprmsprop_hw2048_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,rmsprop,3,2048,66.0,425911.0,0.2757500410079956,0.012699612416327
1ld3g9rb,opsgd_hw2048_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,sgd,3,2048,88.0,422592.0,0.36900001764297485,0.011180637404322624
ojdo6xoc,opsgd_hw2048_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,sgd,3,2048,87.0,122522.0,0.3700000047683716,0.009998641908168793
04t0jy5k,opsgd_hw2048_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,sgd,3,2048,87.0,423053.0,0.3700000047683716,0.009999659843742847
etns13ks,opadam_hw2048_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,adam,3,2048,67.0,121027.0,0.26875001192092896,0.009999200701713562
it6fat8u,opadam_hw2048_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,adam,3,2048,68.0,425447.0,0.26625001430511475,0.013054832816123962
rux5p3ya,opadam_hw2048_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,adam,3,2048,58.0,416519.0,0.25999999046325684,0.0120040625333786
0b083ubb,oprmsprop_hw2048_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,rmsprop,2,2048,85.0,426358.0,0.2929999828338623,0.009999735280871391
45iafd4k,oprmsprop_hw2048_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,rmsprop,2,2048,86.0,422598.0,0.30000001192092896,0.010829286649823189
l0hxblno,oprmsprop_hw2048_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,rmsprop,2,2048,80.0,421705.0,0.29600000381469727,0.011480682529509068
wtf11bck,opsgd_hw2048_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,sgd,2,2048,94.0,423266.0,0.36799997091293335,0.01059173420071602
xegulfbv,opsgd_hw2048_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,sgd,2,2048,93.0,419090.0,0.3709999918937683,0.009999568574130537
gj494erw,opsgd_hw2048_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,sgd,2,2048,94.0,424044.0,0.36900001764297485,0.010106993839144708
5hpqw8dv,opadam_hw2048_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,adam,2,2048,93.0,416763.0,0.31199997663497925,0.00999960396438837
1srkcajp,opadam_hw2048_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,adam,2,2048,90.0,418636.0,0.3100000023841858,0.01146424375474453
hsry4f63,opadam_hw2048_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,adam,2,2048,88.0,421306.0,0.3100000023841858,0.01112548541277647
gls46ugo,oprmsprop_hw2048_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,rmsprop,4,2048,60.0,428990.0,0.2304999828338623,0.011660327203571796
uz7t6nns,oprmsprop_hw2048_nl4_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,rmsprop,4,2048,56.0,412278.0,0.24150002002716064,0.02071712166070938
wmk0yu1b,oprmsprop_hw2048_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,rmsprop,4,2048,52.0,422721.0,0.23124998807907104,0.01567314751446247
c8fl0qb9,opsgd_hw2048_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,sgd,4,2048,88.0,437205.0,0.3790000081062317,0.010757975280284882
4j1q9gu4,opsgd_hw2048_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,sgd,4,2048,91.0,426466.0,0.37599998712539673,0.009999211877584456
hwr51sdy,opsgd_hw2048_nl4_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,sgd,4,2048,91.0,228527.0,0.37599998712539673,0.00999927893280983
ay21kc2a,opadam_hw2048_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,adam,4,2048,57.0,315375.0,0.2252500057220459,0.009996406733989716
jkdp26e2,opadam_hw2048_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,adam,4,2048,53.0,11247.0,0.23100000619888303,0.009999985806643965
y19zrnfq,opadam_hw2048_nl4_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,adam,4,2048,53.0,26525.0,0.21175003051757812,0.009997227229177952
fa1wxp9m,oprmsprop_hw2048_nl3_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,rmsprop,3,2048,61.0,25005.0,0.2380000352859497,0.009996571578085424
peecu8ve,oprmsprop_hw2048_nl3_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,rmsprop,3,2048,57.0,21694.0,0.25575000047683716,0.009996499866247175
az4pod5l,opsgd_hw2048_nl3_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,sgd,3,2048,88.0,427465.0,0.3700000047683716,0.010529142804443836
hstbat4h,opadam_hw2048_nl3_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,adam,3,2048,58.0,413064.0,0.2250000238418579,0.01642255298793316
j8l4vgy3,opsgd_hw2048_nl3_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,sgd,3,2048,87.0,320551.0,0.3700000047683716,0.009999287314713
kjm133ht,opsgd_hw2048_nl3_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,sgd,3,2048,87.0,124043.0,0.3700000047683716,0.009998390451073648
z49j6u2a,oprmsprop_hw2048_nl3_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,rmsprop,3,2048,51.0,14880.0,0.2724999785423279,0.009995948523283005
1ijk6o1w,oprmsprop_hw2048_nl2_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,rmsprop,2,2048,62.0,431556.0,0.3024999499320984,0.012591339647769928
4fj3lsf5,opadam_hw2048_nl3_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,adam,3,2048,61.0,229397.0,0.26225000619888306,0.00999990850687027
762470u1,oprmsprop_hw2048_nl2_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,rmsprop,2,2048,73.0,126367.0,0.28049999475479126,0.009998546913266182
fc9inz2l,opsgd_hw2048_nl2_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,sgd,2,2048,94.0,424953.0,0.3700000047683716,0.010420956648886204
fvekx0za,opsgd_hw2048_nl2_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,sgd,2,2048,93.0,15724.0,0.3709999918937683,0.009997708722949028
v9bi69zv,opadam_hw2048_nl3_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,adam,3,2048,56.0,414295.0,0.2527499794960022,0.01304733380675316
yzs6c48a,opsgd_hw2048_nl2_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,sgd,2,2048,93.0,316801.0,0.3700000047683716,0.009999295696616173
zvuivn5c,oprmsprop_hw2048_nl2_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,rmsprop,2,2048,70.0,426764.0,0.2862499952316284,0.011635896749794483
8yvgrgy4,opadam_hw2048_nl2_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,adam,2,2048,78.0,419315.0,0.27775001525878906,0.011541184037923813
bs0jxu1s,oprmsprop_hw2048_nl4_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,rmsprop,4,2048,55.0,124928.0,0.24274998903274536,0.009997709654271604
omtgn93w,opadam_hw2048_nl2_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,adam,2,2048,79.0,122948.0,0.2800000309944153,0.009999997913837433
pms714id,opadam_hw2048_nl2_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,adam,2,2048,70.0,425924.0,0.2594999670982361,0.011214012280106544
qkr53op9,oprmsprop_hw2048_nl4_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,rmsprop,4,2048,49.0,338397.0,0.2420000433921814,0.009999103844165802
74tzuh7t,opsgd_hw2048_nl4_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,sgd,4,2048,88.0,434340.0,0.375,0.010274111293256285
9zaea8xh,opadam_hw2048_nl4_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,adam,4,2048,57.0,124446.0,0.2492499947547913,0.00999894179403782
bmzxdas5,opsgd_hw2048_nl4_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,sgd,4,2048,90.0,430994.0,0.37400001287460327,0.010316021740436554
i7vyedqn,opsgd_hw2048_nl4_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,sgd,4,2048,87.0,229145.0,0.37400001287460327,0.009997349232435226
xn2oqtpi,oprmsprop_hw2048_nl4_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,rmsprop,4,2048,60.0,429799.0,0.2252500057220459,0.011586789973080158
xt6cjke3,opadam_hw2048_nl4_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,adam,4,2048,58.0,412482.0,0.3167499899864197,0.02148600108921528
y12ibm95,opadam_hw2048_nl4_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,adam,4,2048,62.0,437903.0,0.27300000190734863,0.010141482576727869
03mapdxg,opsgd_hw2048_nl3_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,sgd,3,2048,89.0,15271.0,0.36900001764297485,0.009999393485486507
1h7tzldr,oprmsprop_hw2048_nl3_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,rmsprop,3,2048,49.0,110554.0,0.2409999966621399,0.00999314710497856
6hdkozcr,oprmsprop_hw2048_nl3_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,rmsprop,3,2048,54.0,422032.0,0.24074995517730713,0.023283978924155235
778evik3,opsgd_hw2048_nl3_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,sgd,3,2048,87.0,221697.0,0.36799997091293335,0.009999481961131096
l5qpy0j7,oprmsprop_hw2048_nl3_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,rmsprop,3,2048,48.0,415061.0,0.2862499952316284,0.11781669408082962
z8kyf8kz,opsgd_hw2048_nl3_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,sgd,3,2048,89.0,322316.0,0.3700000047683716,0.00999866146594286
jcwptnxy,opadam_hw2048_nl3_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,adam,3,2048,61.0,232681.0,0.2639999985694885,0.009998773224651814
p9dq0904,opadam_hw2048_nl3_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,adam,3,2048,51.0,114618.0,0.2492499947547913,0.009989413432776928
66gofgjj,opadam_hw2048_nl3_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,adam,3,2048,61.0,218805.0,0.27125000953674316,0.009999914094805716
km4mg2zi,oprmsprop_hw2048_nl2_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,rmsprop,2,2048,56.0,411731.0,0.2644999623298645,0.020268835127353668
ghgtrs6e,oprmsprop_hw2048_nl2_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,rmsprop,2,2048,49.0,213177.0,0.2642499804496765,0.009993973188102244
fb0qhv3t,oprmsprop_hw2048_nl2_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,rmsprop,2,2048,49.0,16642.0,0.30375003814697266,0.009998759254813194
m8vocv4p,opsgd_hw2048_nl2_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,sgd,2,2048,94.0,420375.0,0.3659999966621399,0.010182421654462814
1i138183,opsgd_hw2048_nl2_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,sgd,2,2048,94.0,417999.0,0.36799997091293335,0.010535582900047302
p3yu5ki7,opadam_hw2048_nl2_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,adam,2,2048,68.0,424821.0,0.2594999670982361,0.012113908305764198
z2nzrjyb,opsgd_hw2048_nl2_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,sgd,2,2048,94.0,419396.0,0.3659999966621399,0.010494353249669077
414d3kjk,opadam_hw2048_nl2_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,adam,2,2048,50.0,418941.0,0.2697499990463257,0.016864769160747528
6ak8wsvo,oprmsprop_hw1024_nl4_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,rmsprop,4,1024,67.0,332634.0,0.2567499876022339,0.009998852387070656
g8ti6jz9,opadam_hw2048_nl2_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,adam,2,2048,53.0,116392.0,0.281000018119812,0.009996100328862669
lz5nmu9m,oprmsprop_hw1024_nl4_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,rmsprop,4,1024,59.0,22958.0,0.26924997568130493,0.009999959729611874
e0yhuv5n,oprmsprop_hw1024_nl4_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,rmsprop,4,1024,66.0,436784.0,0.25700002908706665,0.011281952261924744
jn2a1dvd,opsgd_hw1024_nl4_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,sgd,4,1024,88.0,421494.0,0.3999999761581421,0.013498314656317234
dyyhus6z,opsgd_hw1024_nl4_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,sgd,4,1024,89.0,221614.0,0.4010000228881836,0.009999709203839302
34ieo315,opsgd_hw1024_nl4_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,sgd,4,1024,89.0,23303.0,0.3970000147819519,0.00999964401125908
ocxnrww7,opadam_hw1024_nl4_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,adam,4,1024,63.0,133846.0,0.2512499690055847,0.00999942608177662
76ewc44d,opadam_hw1024_nl4_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,adam,4,1024,67.0,125198.0,0.2672500014305115,0.009999826550483704
2kbzvxw6,opadam_hw1024_nl4_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,adam,4,1024,62.0,441626.0,0.25449997186660767,0.011474978178739548
2nrwyo7z,oprmsprop_hw1024_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,rmsprop,3,1024,67.0,118785.0,0.25999999046325684,0.009998800233006476
3sol5v4w,oprmsprop_hw1024_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,rmsprop,3,1024,71.0,228462.0,0.2717500329017639,0.00999882724136114
nco9tia3,oprmsprop_hw1024_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,rmsprop,3,1024,72.0,438204.0,0.2680000066757202,0.010048492811620235
s41182xq,opsgd_hw1024_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,sgd,3,1024,86.0,422172.0,0.3840000033378601,0.011378330178558826
whqybofw,opsgd_hw1024_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,sgd,3,1024,86.0,424025.0,0.38200002908706665,0.010386142879724504
x2z2ljzp,opsgd_hw1024_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,sgd,3,1024,87.0,222378.0,0.38200002908706665,0.00999888963997364
dmnyfxcd,opadam_hw1024_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,adam,3,1024,80.0,443695.0,0.27300000190734863,0.010221154429018496
a4b6u1vc,opadam_hw1024_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,adam,3,1024,75.0,123034.0,0.28299999237060547,0.00999863352626562
jooi03bf,opadam_hw1024_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,adam,3,1024,74.0,445311.0,0.2760000228881836,0.010025202296674252
a24s0rz8,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,rmsprop,2,1024,86.0,418883.0,0.31800001859664917,0.011409892700612543
lfs0apoq,opsgd_hw1024_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,sgd,2,1024,90.0,420975.0,0.36900001764297485,0.011160125024616718
myn7h9ig,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,rmsprop,2,1024,80.0,422108.0,0.30900001525878906,0.010529596358537674
rvsxcetz,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,rmsprop,2,1024,80.0,424587.0,0.31599998474121094,0.0110714053735137
x28fff20,opsgd_hw1024_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,sgd,2,1024,90.0,422023.0,0.36900001764297485,0.010798352770507336
3f30tbzy,opsgd_hw1024_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,sgd,2,1024,91.0,222609.0,0.3700000047683716,0.00999921839684248
4h0wtzru,opadam_hw1024_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32,0.0,0.0001,adam,2,1024,90.0,424763.0,0.31800001859664917,0.01070699281990528
4pn4q20x,opadam_hw1024_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32,0.0,1e-05,adam,2,1024,87.0,19603.0,0.3309999704360962,0.009999403730034828
4d0irx0m,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,rmsprop,4,1024,59.0,30493.0,0.24124997854232788,0.009999962523579596
b60iry60,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,rmsprop,4,1024,55.0,232514.0,0.23549997806549072,0.009998965077102184
bmt5d4a1,opadam_hw1024_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32,0.0,0.0,adam,2,1024,85.0,20499.0,0.3270000219345093,0.009999554604291916
h8iro02s,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,rmsprop,4,1024,50.0,415785.0,0.2580000162124634,0.034154411405324936
9xdeeqsm,opsgd_hw1024_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,sgd,4,1024,88.0,428420.0,0.3999999761581421,0.011499956250190737
26wa8vf9,opsgd_hw1024_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,sgd,4,1024,89.0,224614.0,0.4020000100135803,0.009999282658100128
04sa8gt6,opsgd_hw1024_nl4_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,sgd,4,1024,90.0,431602.0,0.4010000228881836,0.010043184272944927
96ax0x3v,opadam_hw1024_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,adam,4,1024,65.0,28538.0,0.23100000619888303,0.009999320842325687
1u88ni9f,oprmsprop_hw1024_nl3_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,rmsprop,3,1024,54.0,416238.0,0.2695000171661377,0.02475389838218689
euolykmi,opadam_hw1024_nl4_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,adam,4,1024,61.0,23197.0,0.23225003480911255,0.00999878253787756
kpwkog9m,opadam_hw1024_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,adam,4,1024,62.0,428355.0,0.2162500023841858,0.01263586152344942
rxcxiw25,oprmsprop_hw1024_nl3_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,rmsprop,3,1024,61.0,126890.0,0.2574999928474426,0.009998169727623464
6r7albmt,opsgd_hw1024_nl3_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,sgd,3,1024,88.0,420740.0,0.38099998235702515,0.011937212198972702
edwomoos,opadam_hw1024_nl3_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,adam,3,1024,62.0,417079.0,0.24775004386901855,0.015749137848615646
jeyjh6rb,opsgd_hw1024_nl3_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,sgd,3,1024,86.0,421097.0,0.3830000162124634,0.011525630950927734
la2qrv12,opsgd_hw1024_nl3_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,sgd,3,1024,87.0,25502.0,0.3830000162124634,0.009999701753258703
zu1dy13j,oprmsprop_hw1024_nl3_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,rmsprop,3,1024,62.0,415143.0,0.2615000009536743,0.016623450443148613
16s8blxi,opsgd_hw1024_nl2_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,sgd,2,1024,90.0,425618.0,0.3659999966621399,0.010246695950627329
30092ygs,oprmsprop_hw1024_nl2_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,rmsprop,2,1024,66.0,427476.0,0.2837499976158142,0.01282716542482376
4ahyex7f,opadam_hw1024_nl3_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,adam,3,1024,64.0,425034.0,0.2605000138282776,0.01238215621560812
8amdj7fr,opadam_hw1024_nl3_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,adam,3,1024,60.0,437314.0,0.2577499747276306,0.013365933671593666
aag9o7d0,opadam_hw1024_nl2_lr0.001_bs32_dp0_wd1e-05,0.001,32,0.0,1e-05,adam,2,1024,81.0,25493.0,0.28200000524520874,0.00999889336526394
gvo8oq5v,opadam_hw1024_nl2_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,adam,2,1024,86.0,416457.0,0.2760000228881836,0.010519293136894705
jfz4dh3d,oprmsprop_hw1024_nl2_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,rmsprop,2,1024,73.0,27490.0,0.29500001668930054,0.00999679323285818
krju8kr3,opsgd_hw1024_nl2_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,sgd,2,1024,89.0,19644.0,0.3669999837875366,0.00999833643436432
orfs3nz0,opsgd_hw1024_nl2_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,sgd,2,1024,91.0,20366.0,0.3669999837875366,0.009999663569033146
xs1wok53,oprmsprop_hw1024_nl2_lr0.001_bs32_dp0_wd0.0001,0.001,32,0.0,0.0001,rmsprop,2,1024,71.0,33371.0,0.29500001668930054,0.00999976135790348
3rftw7hq,opsgd_hw1024_nl4_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,sgd,4,1024,86.0,423025.0,0.4039999842643738,0.010960329324007034
eznpko02,oprmsprop_hw1024_nl4_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,rmsprop,4,1024,53.0,214336.0,0.26274996995925903,0.00999800581485033
fv6nr7vf,opsgd_hw1024_nl4_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,sgd,4,1024,86.0,440967.0,0.3999999761581421,0.010254518128931522
hdq2gnhl,oprmsprop_hw1024_nl4_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,rmsprop,4,1024,59.0,220740.0,0.25099998712539673,0.009999041445553304
pb2z1zv5,opadam_hw1024_nl4_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,adam,4,1024,57.0,328528.0,0.28049999475479126,0.00999855063855648
q6hswy9a,opsgd_hw1024_nl4_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,sgd,4,1024,87.0,328222.0,0.4010000228881836,0.009996970184147358
sp42il9s,opadam_hw1024_nl4_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,adam,4,1024,63.0,224085.0,0.2695000171661377,0.009996363893151283
y6c4rii4,oprmsprop_hw1024_nl4_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,rmsprop,4,1024,51.0,125770.0,0.26924997568130493,0.00999580416828394
yq5qorhk,opadam_hw1024_nl2_lr0.001_bs32_dp0_wd0,0.001,32,0.0,0.0,adam,2,1024,79.0,27738.0,0.2879999876022339,0.00999897439032793
438gc1lu,opsgd_hw1024_nl3_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,sgd,3,1024,87.0,316031.0,0.38099998235702515,0.00999949872493744
4mzrdsd3,opadam_hw1024_nl4_lr0.003_bs32_dp0_wd0,0.003,32,0.0,0.0,adam,4,1024,59.0,134331.0,0.29200005531311035,0.009999607689678667
50679732,oprmsprop_hw1024_nl3_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,rmsprop,3,1024,48.0,416376.0,0.2512499690055847,0.06786715984344482
78b699xx,opadam_hw1024_nl3_lr0.003_bs32_dp0_wd0.0001,0.003,32,0.0,0.0001,adam,3,1024,60.0,431464.0,0.26125001907348633,0.012102940119802952
7at17j49,opadam_hw1024_nl3_lr0.003_bs32_dp0_wd1e-05,0.003,32,0.0,1e-05,adam,3,1024,53.0,19019.0,0.27500003576278687,0.00999864935874939
