run_id,run_name,lr,input_dim,batch_size,output_dim,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Batch Size,Complexity,Depth,Dist Train (kl mean),Dropout Probability,Epoch,Generalization Gap,KL Loss on Train Data (kl mean),Learning Rate,Optimizer,Weight Decay,Width,_runtime,_step,_timestamp,_wandb
yhgs54zt,opadam_hw1024_nl3_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,adam,3,1024,128.0,83.0,3.0,0.009999913163483145,0.0,19354.0,0.296999990940094,0.009999913163483145,0.0003,adam,0.0,1024.0,1886.1236033439636,904132.0,1740875318.9471097,{'runtime': 1882}
ampljgaa,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,rmsprop,2,1024,128.0,89.0,2.0,0.009998315013945104,0.0,17582.0,0.32499998807907104,0.009998315013945104,0.0003,rmsprop,0.0001,1024.0,1963.7830476760864,882190.0,1740875376.663123,{'runtime': 1954}
ebkps2y5,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,rmsprop,2,1024,128.0,86.0,2.0,0.012022255919873714,0.0,418971.0,0.33399999141693115,0.012022255919873714,0.0003,rmsprop,1e-05,1024.0,3393.642776489258,1093310.0,1740876720.6492305,{'runtime': 3389}
tt1f9zd8,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,rmsprop,2,1024,128.0,83.0,2.0,0.009997009299695492,0.0,19048.0,0.33799999952316284,0.009997009299695492,0.0003,rmsprop,0.0,1024.0,1603.5139932632446,911114.0,1740874929.7456613,{'runtime': 1594}
vo3q9d7h,opsgd_hw1024_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,sgd,2,1024,128.0,91.0,2.0,0.009999040514230728,0.0,320002.0,0.36799997091293335,0.009999040514230728,0.0003,sgd,0.0001,1024.0,2222.1378037929535,1107216.0,1740875532.8543575,{'runtime': 2213}
pilcdgyy,opsgd_hw1024_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,sgd,2,1024,128.0,90.0,2.0,0.01105097122490406,0.0,421914.0,0.36799997091293335,0.01105097122490406,0.0003,sgd,1e-05,1024.0,2565.559556722641,992544.0,1740875836.2061727,{'runtime': 2565}
saskdgq8,opsgd_hw1024_nl2_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,sgd,2,1024,128.0,88.0,2.0,0.01208940427750349,0.0,427129.0,0.3700000047683716,0.01208940427750349,0.0003,sgd,0.0,1024.0,2353.3589923381805,1373554.0,1740875624.1777513,{'runtime': 2353}
kpax2cdb,opadam_hw1024_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,adam,2,1024,128.0,92.0,2.0,0.012197299860417845,0.0,420010.0,0.3370000123977661,0.012197299860417845,0.0003,adam,0.0001,1024.0,2656.236950159073,1235816.0,1740875877.473504,{'runtime': 2648}
iejm4mhf,opadam_hw1024_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,adam,2,1024,128.0,90.0,2.0,0.010681110434234142,0.0,419684.0,0.33799999952316284,0.010681110434234142,0.0003,adam,1e-05,1024.0,2046.9336698055267,1113770.0,1740875250.5818548,{'runtime': 2037}
q1fsq8w7,opadam_hw1024_nl2_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,adam,2,1024,128.0,89.0,2.0,0.009996832348406317,0.0,15977.0,0.3399999737739563,0.009996832348406317,0.0003,adam,0.0,1024.0,1932.3860750198364,777392.0,1740875124.577966,{'runtime': 1928}
dqb2owsg,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,rmsprop,4,1024,128.0,69.0,4.0,0.00999954715371132,0.0,327502.0,0.265749990940094,0.00999954715371132,0.001,rmsprop,0.0001,1024.0,2450.850620985031,1187962.0,1740875642.264077,{'runtime': 2442}
48rrvqqb,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,rmsprop,4,1024,128.0,67.0,4.0,0.009999063797295094,0.0,29404.0,0.25349998474121094,0.009999063797295094,0.001,rmsprop,1e-05,1024.0,2257.69020318985,988576.0,1740875441.4599311,{'runtime': 2257}
qsce330c,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,rmsprop,4,1024,128.0,81.0,4.0,0.00999817717820406,0.0,129834.0,0.26200002431869507,0.00999817717820406,0.001,rmsprop,0.0,1024.0,1814.6212723255155,965804.0,1740874978.3261392,{'runtime': 1812}
3hhjjsjx,opsgd_hw1024_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,sgd,4,1024,128.0,89.0,4.0,0.009997284039855003,0.0,221113.0,0.4010000228881836,0.009997284039855003,0.001,sgd,0.0001,1024.0,2815.083438873291,1158824.0,1740875978.09926,{'runtime': 2810}
epv76v4p,opsgd_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,sgd,4,1024,128.0,87.0,4.0,0.00999984610825777,0.0,226955.0,0.4010000228881836,0.00999984610825777,0.001,sgd,1e-05,1024.0,2806.7722833156586,1366780.0,1740875954.197745,{'runtime': 2802}
lcnbyh0k,opsgd_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,sgd,4,1024,128.0,89.0,4.0,0.009999086149036884,0.0,19960.0,0.3999999761581421,0.009999086149036884,0.001,sgd,0.0,1024.0,2365.15480518341,1028818.0,1740875513.0603302,{'runtime': 2361}
5vytl2h7,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,adam,4,1024,128.0,61.0,4.0,0.009998805820941923,0.0,336807.0,0.25174999237060547,0.009998805820941923,0.001,adam,0.0001,1024.0,3054.399954319,1608894.0,1740876183.9863443,{'runtime': 3045}
w7g89m0s,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,adam,4,1024,128.0,66.0,4.0,0.01364793162792921,0.0,433212.0,0.25700002908706665,0.01364793162792921,0.001,adam,1e-05,1024.0,1623.6871418952942,795962.0,1740874707.6767628,{'runtime': 1615}
5bxfbxgh,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,adam,4,1024,128.0,62.0,4.0,0.012684552930295467,0.0,434436.0,0.25325000286102295,0.012684552930295467,0.001,adam,0.0,1024.0,5843.5052671432495,1693972.0,1740878920.50024,{'runtime': 5843}
w4bublv1,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,rmsprop,3,1024,128.0,80.0,3.0,0.011143207550048828,0.0,425156.0,0.2667500376701355,0.011143207550048828,0.001,rmsprop,0.0001,1024.0,3357.628214120865,1626134.0,1740876436.339698,{'runtime': 3357}
f5ft7dxn,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,rmsprop,3,1024,128.0,83.0,3.0,0.00999999139457941,0.0,20817.0,0.25700002908706665,0.00999999139457941,0.001,rmsprop,1e-05,1024.0,2297.489233016968,1073536.0,1740875360.061902,{'runtime': 2297}
7s9ktcab,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,rmsprop,3,1024,128.0,85.0,3.0,0.009996339678764343,0.0,321401.0,0.2680000066757202,0.009996339678764343,0.001,rmsprop,0.0,1024.0,3938.2995162010193,1205262.0,1740876986.3354952,{'runtime': 3937}
mwy81ygf,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,sgd,3,1024,128.0,87.0,3.0,0.00999848172068596,0.0,121472.0,0.38200002908706665,0.00999848172068596,0.001,sgd,0.0001,1024.0,2717.731614112854,1220018.0,1740875743.767215,{'runtime': 2708}
grx521za,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,sgd,3,1024,128.0,87.0,3.0,0.009999980218708515,0.0,427176.0,0.38200002908706665,0.009999980218708515,0.001,sgd,1e-05,1024.0,2585.3529641628265,1332426.0,1740875589.6005602,{'runtime': 2584}
w90a1e6z,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,sgd,3,1024,128.0,87.0,3.0,0.009998953901231287,0.0,223415.0,0.38099998235702515,0.009998953901231287,0.001,sgd,0.0,1024.0,2380.5995800495148,1198008.0,1740875316.407391,{'runtime': 2372}
7bohgpzn,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,adam,3,1024,128.0,69.0,3.0,0.009997796267271042,0.0,431157.0,0.27799999713897705,0.009997796267271042,0.001,adam,0.0001,1024.0,2314.160695552826,1082104.0,1740875240.1628275,{'runtime': 2313}
bfmpmy5y,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,adam,3,1024,128.0,73.0,3.0,0.00999863538891077,0.0,19220.0,0.2710000276565552,0.00999863538891077,0.001,adam,1e-05,1024.0,1437.3593499660492,756492.0,1740874357.420792,{'runtime': 1428}
dujx5ycl,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,adam,3,1024,128.0,69.0,3.0,0.009998546913266182,0.0,433513.0,0.26875001192092896,0.009998546913266182,0.001,adam,0.0,1024.0,2099.422088623047,1026378.0,1740875006.6737835,{'runtime': 2095}
9uvm2j0x,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,rmsprop,2,1024,128.0,88.0,2.0,0.010029778815805912,0.0,429961.0,0.30400002002716064,0.010029778815805912,0.001,rmsprop,0.0001,1024.0,3591.0420026779175,1298124.0,1740876483.5799646,{'runtime': 3586}
vg56ky4n,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,rmsprop,2,1024,128.0,84.0,2.0,0.011656546033918858,0.0,419317.0,0.3199999928474426,0.011656546033918858,0.001,rmsprop,1e-05,1024.0,2168.2133255004883,1127430.0,1740875044.1555834,{'runtime': 2160}
37515yul,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,rmsprop,2,1024,128.0,84.0,2.0,0.010647613555192947,0.0,427794.0,0.30299997329711914,0.010647613555192947,0.001,rmsprop,0.0,1024.0,2603.3126108646393,1111030.0,1740875475.9807289,{'runtime': 2595}
wb0nq2sd,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,sgd,2,1024,128.0,90.0,2.0,0.01151807140558958,0.0,418651.0,0.3650000095367432,0.01151807140558958,0.001,sgd,0.0001,1024.0,1866.6965334415436,976938.0,1740874730.6312366,{'runtime': 1865}
ha3ejcwa,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,sgd,2,1024,128.0,90.0,2.0,0.010485466569662094,0.0,423392.0,0.37199997901916504,0.010485466569662094,0.001,sgd,1e-05,1024.0,2981.7783551216125,1119482.0,1740875842.0788782,{'runtime': 2973}
vfgts3wm,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,sgd,2,1024,128.0,90.0,2.0,0.011538734659552574,0.0,417173.0,0.3709999918937683,0.011538734659552574,0.001,sgd,0.0,1024.0,2751.358615875244,1015060.0,1740875568.154038,{'runtime': 2747}
0p8fvnua,opadam_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,40,128,10,0.0,0.0001,adam,2,1024,128.0,92.0,2.0,0.011268360540270804,0.0,423043.0,0.32099997997283936,0.011268360540270804,0.001,adam,0.0001,1024.0,2436.1440732479095,1262764.0,1740875220.7383552,{'runtime': 2427}
f565b0em,opadam_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,40,128,10,0.0,1e-05,adam,2,1024,128.0,87.0,2.0,0.009999120607972143,0.0,120390.0,0.31699997186660767,0.009999120607972143,0.001,adam,1e-05,1024.0,2048.0512635707855,1195718.0,1740874787.875059,{'runtime': 2039}
64g5kay4,opadam_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,40,128,10,0.0,0.0,adam,2,1024,128.0,87.0,2.0,0.00999971479177475,0.0,129051.0,0.3109999895095825,0.00999971479177475,0.001,adam,0.0,1024.0,4033.24594950676,1155296.0,1740876643.9239025,{'runtime': 4032}
zm2yrd2q,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,rmsprop,4,1024,128.0,73.0,4.0,0.009997500106692314,0.0,328978.0,0.2394999861717224,0.009997500106692314,0.003,rmsprop,0.0001,1024.0,2456.537537813186,1051780.0,1740875067.5056589,{'runtime': 2456}
ph2yn02z,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,rmsprop,4,1024,128.0,55.0,4.0,0.0099998340010643,0.0,12166.0,0.24800002574920657,0.0099998340010643,0.003,rmsprop,1e-05,1024.0,1694.3653681278229,977028.0,1740874304.659604,{'runtime': 1694}
x09w6lgb,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,rmsprop,4,1024,128.0,60.0,4.0,0.013269832357764244,0.0,425149.0,0.26749998331069946,0.013269832357764244,0.003,rmsprop,0.0,1024.0,2908.481877565384,1486514.0,1740875517.7115257,{'runtime': 2906}
8gmc77l5,opsgd_hw1024_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,sgd,4,1024,128.0,88.0,4.0,0.010744411498308182,0.0,426987.0,0.4039999842643738,0.010744411498308182,0.003,sgd,0.0001,1024.0,3348.686714410782,1674884.0,1740875944.2393024,{'runtime': 3348}
3cw78ip7,opsgd_hw1024_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,sgd,4,1024,128.0,88.0,4.0,0.010949426330626013,0.0,426824.0,0.4010000228881836,0.010949426330626013,0.003,sgd,1e-05,1024.0,3634.7147629261017,1846992.0,1740876224.619583,{'runtime': 3625}
i31i4ol3,opsgd_hw1024_nl4_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,sgd,4,1024,128.0,88.0,4.0,0.01073522586375475,0.0,431110.0,0.4010000228881836,0.01073522586375475,0.003,sgd,0.0,1024.0,3286.18392419815,1721920.0,1740875829.5913973,{'runtime': 3277}
yhuasu4w,opadam_hw1024_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,adam,4,1024,128.0,65.0,4.0,0.009995361790060995,0.0,325320.0,0.27025002241134644,0.009995361790060995,0.003,adam,0.0001,1024.0,1273.427916288376,743988.0,1740873788.7487905,{'runtime': 1264}
9lsbm2hs,opadam_hw1024_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,adam,4,1024,128.0,60.0,4.0,0.012118544429540634,0.0,429333.0,0.2797499895095825,0.012118544429540634,0.003,adam,1e-05,1024.0,3682.569115877151,2112726.0,1740876187.995926,{'runtime': 3682}
qus0hzsj,opadam_hw1024_nl4_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,adam,4,1024,128.0,60.0,4.0,0.012296127155423164,0.0,416761.0,0.2680000066757202,0.012296127155423164,0.003,adam,0.0,1024.0,2893.3160951137543,1529608.0,1740875386.1837292,{'runtime': 2892}
s5673mch,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,rmsprop,3,1024,128.0,74.0,3.0,0.011380573734641075,0.0,423748.0,0.2542499899864197,0.011380573734641075,0.003,rmsprop,0.0001,1024.0,2507.2032675743103,1295304.0,1740874937.8414326,{'runtime': 2506}
qsefd397,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,rmsprop,3,1024,128.0,73.0,3.0,0.009999065659940245,0.0,321913.0,0.26999998092651367,0.009999065659940245,0.003,rmsprop,0.0,1024.0,2018.5065987110136,1045688.0,1740874447.5357468,{'runtime': 2016}
fi3lorpq,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,rmsprop,3,1024,128.0,76.0,3.0,0.011237263679504396,0.0,429477.0,0.2514999508857727,0.011237263679504396,0.003,rmsprop,1e-05,1024.0,3365.8347220420837,1337416.0,1740875796.77266,{'runtime': 3365}
333p8yzn,opsgd_hw1024_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,sgd,3,1024,128.0,87.0,3.0,0.009998765774071217,0.0,129020.0,0.3840000033378601,0.009998765774071217,0.003,sgd,0.0001,1024.0,2445.7865014076233,1213376.0,1740874858.3558843,{'runtime': 2441}
jxv1ka0h,opsgd_hw1024_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,sgd,3,1024,128.0,86.0,3.0,0.010870578698813915,0.0,423767.0,0.3830000162124634,0.010870578698813915,0.003,sgd,1e-05,1024.0,14801.168769359589,1337162.0,1740887214.3170505,{'runtime': 14797}
as0cxerj,opsgd_hw1024_nl3_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,sgd,3,1024,128.0,86.0,3.0,0.01275297999382019,0.0,417472.0,0.3799999952316284,0.01275297999382019,0.003,sgd,0.0,1024.0,3619.3240442276,1428564.0,1740876029.59421,{'runtime': 3610}
prdnoo69,opadam_hw1024_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,adam,3,1024,128.0,68.0,3.0,0.01126117818057537,0.0,430988.0,0.2487499713897705,0.01126117818057537,0.003,adam,0.0001,1024.0,2268.824980735779,1225792.0,1740874661.1999366,{'runtime': 2268}
fn6xim57,opadam_hw1024_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,adam,3,1024,128.0,63.0,3.0,0.009999715723097324,0.0,215550.0,0.2645000219345093,0.009999715723097324,0.003,adam,1e-05,1024.0,3904.5963859558105,2037018.0,1740876259.187635,{'runtime': 3902}
48d5icbf,opadam_hw1024_nl3_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,adam,3,1024,128.0,65.0,3.0,0.009999235160648825,0.0,332535.0,0.2592499852180481,0.009999235160648825,0.003,adam,0.0,1024.0,1216.2845997810364,604184.0,1740873525.1952467,{'runtime': 1214}
yu8mdtdt,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,rmsprop,2,1024,128.0,89.0,2.0,0.009998139925301077,0.0,423869.0,0.2889999747276306,0.009998139925301077,0.003,rmsprop,0.0001,1024.0,2223.878626346588,1211530.0,1740874529.8394744,{'runtime': 2215}
54aaa29a,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,rmsprop,2,1024,128.0,83.0,2.0,0.00999987218528986,0.0,322143.0,0.29500001668930054,0.00999987218528986,0.003,rmsprop,0.0,1024.0,2199.6333191394806,1271534.0,1740874436.3208811,{'runtime': 2199}
j1qfn9oy,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,rmsprop,2,1024,128.0,85.0,2.0,0.009998555295169352,0.0,323839.0,0.2957500219345093,0.009998555295169352,0.003,rmsprop,1e-05,1024.0,2434.680463552475,1100744.0,1740874674.5063496,{'runtime': 2434}
b5f0sx2z,opsgd_hw1024_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,sgd,2,1024,128.0,92.0,2.0,0.010570003651082516,0.0,423182.0,0.3650000095367432,0.010570003651082516,0.003,sgd,0.0001,1024.0,2113.621423959732,1174888.0,1740874353.94707,{'runtime': 2113}
9ovz9kcu,opsgd_hw1024_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,sgd,2,1024,128.0,88.0,2.0,0.01145440060645342,0.0,423724.0,0.3659999966621399,0.01145440060645342,0.003,sgd,1e-05,1024.0,2375.830062866211,1347270.0,1740874607.8670368,{'runtime': 2372}
y792lsdm,opsgd_hw1024_nl2_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,sgd,2,1024,128.0,89.0,2.0,0.00999907311052084,0.0,18224.0,0.3650000095367432,0.00999907311052084,0.003,sgd,0.0,1024.0,1788.6711518764496,868748.0,1740874018.1739538,{'runtime': 1779}
g88cp0na,opadam_hw1024_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,40,128,10,0.0,0.0001,adam,2,1024,128.0,78.0,2.0,0.010913284495472908,0.0,424986.0,0.2882499694824219,0.010913284495472908,0.003,adam,0.0001,1024.0,2907.115338087082,1354916.0,1740875114.50683,{'runtime': 2906}
1qinnewo,opadam_hw1024_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,40,128,10,0.0,1e-05,adam,2,1024,128.0,78.0,2.0,0.01103028655052185,0.0,421710.0,0.2749999761581421,0.01103028655052185,0.003,adam,1e-05,1024.0,4286.112610816956,1205400.0,1740876475.1143088,{'runtime': 4284}
ak95thrx,opadam_hw1024_nl2_lr0.003_bs128_dp0_wd0,0.003,40,128,10,0.0,0.0,adam,2,1024,128.0,78.0,2.0,0.01100270077586174,0.0,431753.0,0.28299999237060547,0.01100270077586174,0.003,adam,0.0,1024.0,2843.6500265598297,1365522.0,1740875029.8891797,{'runtime': 2835}
ydr3c1b2,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,rmsprop,4,512,128.0,79.0,4.0,0.00999933574348688,0.0,130131.0,0.2889999747276306,0.00999933574348688,0.0003,rmsprop,0.0001,512.0,2809.9920580387115,1622912.0,1740874980.046503,{'runtime': 2800}
kx7gcw4b,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,rmsprop,4,512,128.0,74.0,4.0,0.010890072211623192,0.0,434039.0,0.3009999990463257,0.010890072211623192,0.0003,rmsprop,1e-05,512.0,2994.090205192566,1382758.0,1740875109.4532073,{'runtime': 2993}
rvlirbyv,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,rmsprop,4,512,128.0,76.0,4.0,0.011285511776804924,0.0,433651.0,0.2940000295639038,0.011285511776804924,0.0003,rmsprop,0.0,512.0,3184.1050350666046,1565202.0,1740875297.62642,{'runtime': 3180}
uuucc9bv,opsgd_hw512_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,sgd,4,512,128.0,87.0,4.0,0.009999331086874008,0.0,327574.0,0.4570000171661377,0.009999331086874008,0.0003,sgd,0.0001,512.0,3359.082310438156,1821034.0,1740875437.6446583,{'runtime': 3350}
f1vebjr0,opsgd_hw512_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,sgd,4,512,128.0,88.0,4.0,0.010827743448317053,0.0,434200.0,0.44999998807907104,0.010827743448317053,0.0003,sgd,1e-05,512.0,3369.7188999652863,1702180.0,1740875447.812456,{'runtime': 3361}
6zydii0i,opsgd_hw512_nl4_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,sgd,4,512,128.0,88.0,4.0,0.010180575773119926,0.0,431631.0,0.4480000138282776,0.010180575773119926,0.0003,sgd,0.0,512.0,3322.2470223903656,1561152.0,1740875370.7062163,{'runtime': 3313}
mxt3rcu7,opadam_hw512_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,adam,4,512,128.0,77.0,4.0,0.009999983943998814,0.0,230170.0,0.3177500367164612,0.009999983943998814,0.0003,adam,0.0001,512.0,2119.7457580566406,1160298.0,1740874126.36569,{'runtime': 2115}
0qxreo9l,opadam_hw512_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,adam,4,512,128.0,74.0,4.0,0.0136778699234128,0.0,430301.0,0.3360000252723694,0.0136778699234128,0.0003,adam,1e-05,512.0,2510.8283627033234,1206076.0,1740874425.1627786,{'runtime': 2501}
hasojiw4,opadam_hw512_nl4_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,adam,4,512,128.0,77.0,4.0,0.009999078698456287,0.0,433362.0,0.32200002670288086,0.009999078698456287,0.0003,adam,0.0,512.0,9918.734054088593,1457096.0,1740881809.50445,{'runtime': 9918}
ge4v2wwt,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,rmsprop,3,512,128.0,81.0,3.0,0.009999405592679976,0.0,119675.0,0.30900001525878906,0.009999405592679976,0.0003,rmsprop,0.0001,512.0,1442.998194217682,840736.0,1740873301.3839512,{'runtime': 1439}
1shcj0ge,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,rmsprop,3,512,128.0,82.0,3.0,0.01091216690838337,0.0,431769.0,0.30299997329711914,0.01091216690838337,0.0003,rmsprop,1e-05,512.0,3271.131507873535,1124950.0,1740875113.529734,{'runtime': 3267}
l6p8urja,opsgd_hw512_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,sgd,3,512,128.0,88.0,3.0,0.01071280799806118,0.0,424223.0,0.3889999985694885,0.01071280799806118,0.0003,sgd,1e-05,512.0,2648.7372081279755,1338810.0,1740874479.8648992,{'runtime': 2648}
gs4b7nn5,opsgd_hw512_nl3_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,sgd,3,512,128.0,87.0,3.0,0.009999299421906471,0.0,217087.0,0.38999998569488525,0.009999299421906471,0.0003,sgd,0.0,512.0,2111.6021416187286,1238110.0,1740873922.6924195,{'runtime': 2102}
p633nen3,opadam_hw512_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,adam,3,512,128.0,83.0,3.0,0.009999596513807774,0.0,26364.0,0.3489999771118164,0.009999596513807774,0.0003,adam,0.0001,512.0,3533.6142225265503,1019836.0,1740875313.3555226,{'runtime': 3525}
uub9aany,opadam_hw512_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,40,128,10,0.0,1e-05,adam,3,512,128.0,82.0,3.0,0.01065024361014366,0.0,426657.0,0.3399999737739563,0.01065024361014366,0.0003,adam,1e-05,512.0,1916.0773832798004,954662.0,1740873608.4880953,{'runtime': 1912}
58oalaox,oprmsprop_hw512_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,40,128,10,0.0,0.0001,rmsprop,2,512,128.0,85.0,2.0,0.009999488480389118,0.0,114226.0,0.3370000123977661,0.009999488480389118,0.0003,rmsprop,0.0001,512.0,2248.443372488022,1075588.0,1740873938.5890656,{'runtime': 2240}
s3vee3wg,opadam_hw512_nl3_lr0.0003_bs128_dp0_wd0,0.0003,40,128,10,0.0,0.0,adam,3,512,128.0,80.0,3.0,0.011922944337129591,0.0,419355.0,0.3489999771118164,0.011922944337129591,0.0003,adam,0.0,512.0,3438.9214630126953,1675838.0,1740875135.998864,{'runtime': 3438}
