run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Epochs Taken Base,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target Base,Complexity,Epochs Taken Dist,Generalization Gap,KL Loss on Train Data (kl mean),max_sigma,noisy_error,noise_trials,pac_bound_inverse_kl,pac_bound_pinsker
98z3jqyz,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128.0,0.0,1e-05,adam,4.0,1024.0,0.7409999966621399,0.9980000257492064,41.0,False,0.0091150226071476,False,True,66.0,433212.0,0.2570000290870666,0.0136479316279292,0.0414886474609375,0.1011599972844123,"[{""sigma"": 0.5, ""noisy_error"": 0.8996999859809875}, {""sigma"": 0.25, ""noisy_error"": 0.898140013217926}, {""sigma"": 0.125, ""noisy_error"": 0.8512700200080872}, {""sigma"": 0.0625, ""noisy_error"": 0.37147998809814453}, {""sigma"": 0.03125, ""noisy_error"": 0.037780001759529114}, {""sigma"": 0.046875, ""noisy_error"": 0.15362000465393066}, {""sigma"": 0.0390625, ""noisy_error"": 0.08152999728918076}, {""sigma"": 0.04296875, ""noisy_error"": 0.11562000215053558}, {""sigma"": 0.041015625, ""noisy_error"": 0.09861999750137329}, {""sigma"": 0.0419921875, ""noisy_error"": 0.10576999932527542}, {""sigma"": 0.04150390625, ""noisy_error"": 0.10210999846458435}, {""sigma"": 0.041259765625, ""noisy_error"": 0.0995199978351593}, {""sigma"": 0.0413818359375, ""noisy_error"": 0.09882000088691711}, {""sigma"": 0.04144287109375, ""noisy_error"": 0.10148999840021133}, {""sigma"": 0.041473388671875, ""noisy_error"": 0.10055000334978104}, {""sigma"": 0.0414886474609375, ""noisy_error"": 0.10115999728441238}]",1.0,tensor(9.2816)
4n0eeqgu,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,128.0,0.0,0.0,adam,4.0,1024.0,0.7450000047683716,0.9982500076293944,31.0,False,0.007797981146723,False,True,62.0,434436.0,0.2532500028610229,0.0126845529302954,0.0398712158203125,0.0995699986815452,"[{""sigma"": 0.5, ""noisy_error"": 0.8990799784660339}, {""sigma"": 0.25, ""noisy_error"": 0.8977900147438049}, {""sigma"": 0.125, ""noisy_error"": 0.8456299901008606}, {""sigma"": 0.0625, ""noisy_error"": 0.39252999424934387}, {""sigma"": 0.03125, ""noisy_error"": 0.04123000055551529}, {""sigma"": 0.046875, ""noisy_error"": 0.1745299994945526}, {""sigma"": 0.0390625, ""noisy_error"": 0.09465999901294708}, {""sigma"": 0.04296875, ""noisy_error"": 0.1294099986553192}, {""sigma"": 0.041015625, ""noisy_error"": 0.1128000020980835}, {""sigma"": 0.0400390625, ""noisy_error"": 0.10341999679803848}, {""sigma"": 0.03955078125, ""noisy_error"": 0.0973299965262413}, {""sigma"": 0.039794921875, ""noisy_error"": 0.10174000263214111}, {""sigma"": 0.0399169921875, ""noisy_error"": 0.10289999842643738}, {""sigma"": 0.03985595703125, ""noisy_error"": 0.10034000128507614}, {""sigma"": 0.039886474609375, ""noisy_error"": 0.10234999656677246}, {""sigma"": 0.0398712158203125, ""noisy_error"": 0.09956999868154526}]",1.0,tensor(8.5998)
w4vfw3ut,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128.0,0.0,0.0001,rmsprop,3.0,1024.0,0.7329999804496765,0.999750018119812,22.0,False,0.008661488071084,False,True,80.0,425156.0,0.2667500376701355,0.0111432075500488,0.0371551513671875,0.1007099971175193,"[{""sigma"": 0.5, ""noisy_error"": 0.8992599844932556}, {""sigma"": 0.25, ""noisy_error"": 0.8974800109863281}, {""sigma"": 0.125, ""noisy_error"": 0.8527500033378601}, {""sigma"": 0.0625, ""noisy_error"": 0.450980007648468}, {""sigma"": 0.03125, ""noisy_error"": 0.05051000043749809}, {""sigma"": 0.046875, ""noisy_error"": 0.2183299958705902}, {""sigma"": 0.0390625, ""noisy_error"": 0.12081000208854675}, {""sigma"": 0.03515625, ""noisy_error"": 0.08106999844312668}, {""sigma"": 0.037109375, ""noisy_error"": 0.09965000301599503}, {""sigma"": 0.0380859375, ""noisy_error"": 0.11071000248193741}, {""sigma"": 0.03759765625, ""noisy_error"": 0.1049100011587143}, {""sigma"": 0.037353515625, ""noisy_error"": 0.1038300022482872}, {""sigma"": 0.0372314453125, ""noisy_error"": 0.1012599989771843}, {""sigma"": 0.03717041015625, ""noisy_error"": 0.1011200025677681}, {""sigma"": 0.037139892578125, ""noisy_error"": 0.09887000173330307}, {""sigma"": 0.0371551513671875, ""noisy_error"": 0.10070999711751938}]",1.0,tensor(7.4223)
614g96is,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128.0,0.0,1e-05,rmsprop,3.0,1024.0,0.7429999709129333,1.0,20.0,False,0.0098736016079783,False,True,83.0,20817.0,0.2570000290870666,0.0099999913945794,0.0395965576171875,0.1004500016570091,"[{""sigma"": 0.5, ""noisy_error"": 0.8999999761581421}, {""sigma"": 0.25, ""noisy_error"": 0.8982800245285034}, {""sigma"": 0.125, ""noisy_error"": 0.8341299891471863}, {""sigma"": 0.0625, ""noisy_error"": 0.39452001452445984}, {""sigma"": 0.03125, ""noisy_error"": 0.03779999911785126}, {""sigma"": 0.046875, ""noisy_error"": 0.1803700029850006}, {""sigma"": 0.0390625, ""noisy_error"": 0.0958700031042099}, {""sigma"": 0.04296875, ""noisy_error"": 0.1341399997472763}, {""sigma"": 0.041015625, ""noisy_error"": 0.11441999673843384}, {""sigma"": 0.0400390625, ""noisy_error"": 0.1053600013256073}, {""sigma"": 0.03955078125, ""noisy_error"": 0.09949000179767609}, {""sigma"": 0.039794921875, ""noisy_error"": 0.10322999954223633}, {""sigma"": 0.0396728515625, ""noisy_error"": 0.10040000081062317}, {""sigma"": 0.03961181640625, ""noisy_error"": 0.10175000131130219}, {""sigma"": 0.039581298828125, ""noisy_error"": 0.09897000342607498}, {""sigma"": 0.0395965576171875, ""noisy_error"": 0.10045000165700912}]",1.0,tensor(6.9192)
vtkc724q,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,128.0,0.0,0.0,rmsprop,3.0,1024.0,0.7319999933242798,1.0,20.0,False,0.0093845603987574,False,True,85.0,321401.0,0.2680000066757202,0.0099963396787643,0.0397796630859375,0.09876000136137,"[{""sigma"": 0.5, ""noisy_error"": 0.8990700244903564}, {""sigma"": 0.25, ""noisy_error"": 0.8965399861335754}, {""sigma"": 0.125, ""noisy_error"": 0.8187800049781799}, {""sigma"": 0.0625, ""noisy_error"": 0.3765999972820282}, {""sigma"": 0.03125, ""noisy_error"": 0.034860000014305115}, {""sigma"": 0.046875, ""noisy_error"": 0.1732500046491623}, {""sigma"": 0.0390625, ""noisy_error"": 0.09220000356435776}, {""sigma"": 0.04296875, ""noisy_error"": 0.13054999709129333}, {""sigma"": 0.041015625, ""noisy_error"": 0.10967999696731567}, {""sigma"": 0.0400390625, ""noisy_error"": 0.10245999693870544}, {""sigma"": 0.03955078125, ""noisy_error"": 0.09418000280857086}, {""sigma"": 0.039794921875, ""noisy_error"": 0.10058999806642532}, {""sigma"": 0.0396728515625, ""noisy_error"": 0.09790000319480896}, {""sigma"": 0.03973388671875, ""noisy_error"": 0.09907999634742737}, {""sigma"": 0.039764404296875, ""noisy_error"": 0.09647999703884125}, {""sigma"": 0.0397796630859375, ""noisy_error"": 0.09876000136137009}]",1.0,tensor(6.6744)
8z2i8rz9,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128.0,0.0,0.0001,sgd,3.0,1024.0,0.6200000047683716,1.0,6975.0,False,0.0099979760125279,False,True,87.0,121472.0,0.3820000290870666,0.0099984817206859,0.0151824951171875,0.101680003106594,"[{""sigma"": 0.5, ""noisy_error"": 0.8994100093841553}, {""sigma"": 0.25, ""noisy_error"": 0.9003000259399414}, {""sigma"": 0.125, ""noisy_error"": 0.8831999897956848}, {""sigma"": 0.0625, ""noisy_error"": 0.7646600008010864}, {""sigma"": 0.03125, ""noisy_error"": 0.41912001371383667}, {""sigma"": 0.015625, ""noisy_error"": 0.10977999866008759}, {""sigma"": 0.0078125, ""noisy_error"": 0.0052200001664459705}, {""sigma"": 0.01171875, ""noisy_error"": 0.04228999838232994}, {""sigma"": 0.013671875, ""noisy_error"": 0.07238999754190445}, {""sigma"": 0.0146484375, ""noisy_error"": 0.0914200022816658}, {""sigma"": 0.01513671875, ""noisy_error"": 0.09791000187397003}, {""sigma"": 0.015380859375, ""noisy_error"": 0.10445000231266022}, {""sigma"": 0.0152587890625, ""noisy_error"": 0.10179000347852707}, {""sigma"": 0.01519775390625, ""noisy_error"": 0.10151000320911407}, {""sigma"": 0.015167236328125, ""noisy_error"": 0.09933999925851822}, {""sigma"": 0.0151824951171875, ""noisy_error"": 0.10168000310659409}]",1.0,tensor(6.8978)
ycfw43ly,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128.0,0.0,1e-05,sgd,3.0,1024.0,0.6190000176429749,1.0,6716.0,False,0.0099962707608938,False,True,87.0,427176.0,0.3820000290870666,0.0099999802187085,0.0151824951171875,0.1008400022983551,"[{""sigma"": 0.5, ""noisy_error"": 0.8995100259780884}, {""sigma"": 0.25, ""noisy_error"": 0.9002400040626526}, {""sigma"": 0.125, ""noisy_error"": 0.8829200267791748}, {""sigma"": 0.0625, ""noisy_error"": 0.76350998878479}, {""sigma"": 0.03125, ""noisy_error"": 0.41668999195098877}, {""sigma"": 0.015625, ""noisy_error"": 0.10852999985218048}, {""sigma"": 0.0078125, ""noisy_error"": 0.0051299999468028545}, {""sigma"": 0.01171875, ""noisy_error"": 0.04196000099182129}, {""sigma"": 0.013671875, ""noisy_error"": 0.07186000049114227}, {""sigma"": 0.0146484375, ""noisy_error"": 0.09071999788284302}, {""sigma"": 0.01513671875, ""noisy_error"": 0.09720999747514725}, {""sigma"": 0.015380859375, ""noisy_error"": 0.10333999991416931}, {""sigma"": 0.0152587890625, ""noisy_error"": 0.1015700027346611}, {""sigma"": 0.01519775390625, ""noisy_error"": 0.10034999996423721}, {""sigma"": 0.015167236328125, ""noisy_error"": 0.09838999807834625}, {""sigma"": 0.0151824951171875, ""noisy_error"": 0.1008400022983551}]",1.0,tensor(6.9004)
inz21dnj,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,128.0,0.0,0.0,sgd,3.0,1024.0,0.6200000047683716,1.0,6690.0,False,0.0099972896277904,False,True,87.0,223415.0,0.3809999823570251,0.0099989539012312,0.0151824951171875,0.1010100021958351,"[{""sigma"": 0.5, ""noisy_error"": 0.899399995803833}, {""sigma"": 0.25, ""noisy_error"": 0.9003300070762634}, {""sigma"": 0.125, ""noisy_error"": 0.8827599883079529}, {""sigma"": 0.0625, ""noisy_error"": 0.7631499767303467}, {""sigma"": 0.03125, ""noisy_error"": 0.4160799980163574}, {""sigma"": 0.015625, ""noisy_error"": 0.10870999842882156}, {""sigma"": 0.0078125, ""noisy_error"": 0.005229999776929617}, {""sigma"": 0.01171875, ""noisy_error"": 0.042249999940395355}, {""sigma"": 0.013671875, ""noisy_error"": 0.0721300020813942}, {""sigma"": 0.0146484375, ""noisy_error"": 0.09093999862670898}, {""sigma"": 0.01513671875, ""noisy_error"": 0.09719999879598618}, {""sigma"": 0.015380859375, ""noisy_error"": 0.1035199984908104}, {""sigma"": 0.0152587890625, ""noisy_error"": 0.10129000246524811}, {""sigma"": 0.01519775390625, ""noisy_error"": 0.10040000081062317}, {""sigma"": 0.015167236328125, ""noisy_error"": 0.09864000231027603}, {""sigma"": 0.0151824951171875, ""noisy_error"": 0.10101000219583511}]",1.0,tensor(6.9018)
3tqxvfgc,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128.0,0.0,0.0001,adam,3.0,1024.0,0.722000002861023,1.0,20.0,False,0.0053617912344634,False,True,69.0,431157.0,0.277999997138977,0.009997796267271,0.0359344482421875,0.1011800020933151,"[{""sigma"": 0.5, ""noisy_error"": 0.8979600071907043}, {""sigma"": 0.25, ""noisy_error"": 0.8969500064849854}, {""sigma"": 0.125, ""noisy_error"": 0.8434000015258789}, {""sigma"": 0.0625, ""noisy_error"": 0.4907799959182739}, {""sigma"": 0.03125, ""noisy_error"": 0.05429999902844429}, {""sigma"": 0.046875, ""noisy_error"": 0.2537499964237213}, {""sigma"": 0.0390625, ""noisy_error"": 0.13913999497890472}, {""sigma"": 0.03515625, ""noisy_error"": 0.09291999787092209}, {""sigma"": 0.037109375, ""noisy_error"": 0.11451999843120575}, {""sigma"": 0.0361328125, ""noisy_error"": 0.10251999646425247}, {""sigma"": 0.03564453125, ""noisy_error"": 0.09707999974489212}, {""sigma"": 0.035888671875, ""noisy_error"": 0.09965000301599503}, {""sigma"": 0.0360107421875, ""noisy_error"": 0.10259000211954117}, {""sigma"": 0.03594970703125, ""noisy_error"": 0.1011200025677681}, {""sigma"": 0.035919189453125, ""noisy_error"": 0.09935999661684036}, {""sigma"": 0.0359344482421875, ""noisy_error"": 0.10118000209331512}]",1.0,tensor(7.5912)
ff343mck,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128.0,0.0,1e-05,adam,3.0,1024.0,0.7289999723434448,1.0,17.0,False,0.007193140219897,False,True,73.0,19220.0,0.2710000276565552,0.0099986353889107,0.0355682373046875,0.10224000364542,"[{""sigma"": 0.5, ""noisy_error"": 0.8992499709129333}, {""sigma"": 0.25, ""noisy_error"": 0.895359992980957}, {""sigma"": 0.125, ""noisy_error"": 0.8370100259780884}, {""sigma"": 0.0625, ""noisy_error"": 0.48454999923706055}, {""sigma"": 0.03125, ""noisy_error"": 0.06013999879360199}, {""sigma"": 0.046875, ""noisy_error"": 0.2546600103378296}, {""sigma"": 0.0390625, ""noisy_error"": 0.14176000654697418}, {""sigma"": 0.03515625, ""noisy_error"": 0.09649000316858292}, {""sigma"": 0.037109375, ""noisy_error"": 0.11806999891996384}, {""sigma"": 0.0361328125, ""noisy_error"": 0.10642000287771225}, {""sigma"": 0.03564453125, ""noisy_error"": 0.10162000358104706}, {""sigma"": 0.035400390625, ""noisy_error"": 0.09791000187397003}, {""sigma"": 0.0355224609375, ""noisy_error"": 0.09994000196456909}, {""sigma"": 0.03558349609375, ""noisy_error"": 0.10214000195264816}, {""sigma"": 0.035552978515625, ""noisy_error"": 0.09944000095129013}, {""sigma"": 0.0355682373046875, ""noisy_error"": 0.10224000364542007}]",1.0,tensor(7.5053)
59kllcub,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,128.0,0.0,0.0,adam,3.0,1024.0,0.7310000061988831,0.999750018119812,18.0,False,0.0069829318672418,False,True,69.0,433513.0,0.2687500119209289,0.0099985469132661,0.0353546142578125,0.0997999981045723,"[{""sigma"": 0.5, ""noisy_error"": 0.8986999988555908}, {""sigma"": 0.25, ""noisy_error"": 0.8960800170898438}, {""sigma"": 0.125, ""noisy_error"": 0.831030011177063}, {""sigma"": 0.0625, ""noisy_error"": 0.4713500142097473}, {""sigma"": 0.03125, ""noisy_error"": 0.06342999637126923}, {""sigma"": 0.046875, ""noisy_error"": 0.24796000123023987}, {""sigma"": 0.0390625, ""noisy_error"": 0.14157000184059143}, {""sigma"": 0.03515625, ""noisy_error"": 0.0982000008225441}, {""sigma"": 0.037109375, ""noisy_error"": 0.1181500032544136}, {""sigma"": 0.0361328125, ""noisy_error"": 0.10741999745368958}, {""sigma"": 0.03564453125, ""noisy_error"": 0.10243000090122223}, {""sigma"": 0.035400390625, ""noisy_error"": 0.10029000043869019}, {""sigma"": 0.0352783203125, ""noisy_error"": 0.098860003054142}, {""sigma"": 0.03533935546875, ""noisy_error"": 0.0998699963092804}, {""sigma"": 0.035369873046875, ""noisy_error"": 0.10058999806642532}, {""sigma"": 0.0353546142578125, ""noisy_error"": 0.0997999981045723}]",1.0,tensor(7.5100)
xp5s6czg,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128.0,0.0,0.0001,rmsprop,2.0,1024.0,0.6959999799728394,1.0,46.0,False,0.0086630824953317,False,True,88.0,429961.0,0.3040000200271606,0.0100297788158059,0.0439910888671875,0.0999500006437301,"[{""sigma"": 0.5, ""noisy_error"": 0.8974599838256836}, {""sigma"": 0.25, ""noisy_error"": 0.8802099823951721}, {""sigma"": 0.125, ""noisy_error"": 0.7526100277900696}, {""sigma"": 0.0625, ""noisy_error"": 0.300819993019104}, {""sigma"": 0.03125, ""noisy_error"": 0.019130000844597816}, {""sigma"": 0.046875, ""noisy_error"": 0.12738999724388123}, {""sigma"": 0.0390625, ""noisy_error"": 0.06007000058889389}, {""sigma"": 0.04296875, ""noisy_error"": 0.09277000278234482}, {""sigma"": 0.044921875, ""noisy_error"": 0.11048000305891037}, {""sigma"": 0.0439453125, ""noisy_error"": 0.09955000132322311}, {""sigma"": 0.04443359375, ""noisy_error"": 0.10259000211954117}, {""sigma"": 0.044189453125, ""noisy_error"": 0.10224000364542007}, {""sigma"": 0.0440673828125, ""noisy_error"": 0.10123000293970108}, {""sigma"": 0.04400634765625, ""noisy_error"": 0.10038000345230103}, {""sigma"": 0.043975830078125, ""noisy_error"": 0.09875000268220901}, {""sigma"": 0.0439910888671875, ""noisy_error"": 0.09995000064373016}]",1.0,tensor(6.5440)
v0hc91le,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128.0,0.0,1e-05,rmsprop,2.0,1024.0,0.6800000071525574,1.0,37.0,False,0.0089737745001912,False,True,84.0,419317.0,0.3199999928474426,0.0116565460339188,0.0438079833984375,0.0994400009512901,"[{""sigma"": 0.5, ""noisy_error"": 0.8979099988937378}, {""sigma"": 0.25, ""noisy_error"": 0.8787299990653992}, {""sigma"": 0.125, ""noisy_error"": 0.7433300018310547}, {""sigma"": 0.0625, ""noisy_error"": 0.2943100035190582}, {""sigma"": 0.03125, ""noisy_error"": 0.02071000076830387}, {""sigma"": 0.046875, ""noisy_error"": 0.12880000472068787}, {""sigma"": 0.0390625, ""noisy_error"": 0.06370999664068222}, {""sigma"": 0.04296875, ""noisy_error"": 0.09351000189781189}, {""sigma"": 0.044921875, ""noisy_error"": 0.11157000064849854}, {""sigma"": 0.0439453125, ""noisy_error"": 0.10226999968290329}, {""sigma"": 0.04345703125, ""noisy_error"": 0.09651999920606613}, {""sigma"": 0.043701171875, ""noisy_error"": 0.09926000237464905}, {""sigma"": 0.0438232421875, ""noisy_error"": 0.10014999657869339}, {""sigma"": 0.04376220703125, ""noisy_error"": 0.09802000224590302}, {""sigma"": 0.043792724609375, ""noisy_error"": 0.09827999770641327}, {""sigma"": 0.0438079833984375, ""noisy_error"": 0.09944000095129013}]",1.0,tensor(7.3385)
207ah5pg,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,128.0,0.0,0.0,rmsprop,2.0,1024.0,0.6970000267028809,1.0,35.0,False,0.008824854157865,False,True,84.0,427794.0,0.3029999732971191,0.0106476135551929,0.0429534912109375,0.0992299988865852,"[{""sigma"": 0.5, ""noisy_error"": 0.8973100185394287}, {""sigma"": 0.25, ""noisy_error"": 0.8745599985122681}, {""sigma"": 0.125, ""noisy_error"": 0.7235599756240845}, {""sigma"": 0.0625, ""noisy_error"": 0.2947100102901459}, {""sigma"": 0.03125, ""noisy_error"": 0.02418000064790249}, {""sigma"": 0.046875, ""noisy_error"": 0.1338299959897995}, {""sigma"": 0.0390625, ""noisy_error"": 0.0697999969124794}, {""sigma"": 0.04296875, ""noisy_error"": 0.10018999874591827}, {""sigma"": 0.041015625, ""noisy_error"": 0.08474999666213989}, {""sigma"": 0.0419921875, ""noisy_error"": 0.09155000001192093}, {""sigma"": 0.04248046875, ""noisy_error"": 0.0961500033736229}, {""sigma"": 0.042724609375, ""noisy_error"": 0.09715999662876129}, {""sigma"": 0.0428466796875, ""noisy_error"": 0.09798000007867813}, {""sigma"": 0.04290771484375, ""noisy_error"": 0.09804999828338623}, {""sigma"": 0.042938232421875, ""noisy_error"": 0.09763000160455704}, {""sigma"": 0.0429534912109375, ""noisy_error"": 0.09922999888658524}]",1.0,tensor(7.1801)
vfyqhzfj,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128.0,0.0,0.0001,sgd,2.0,1024.0,0.6349999904632568,1.0,16243.0,False,0.0099998358637094,False,True,90.0,418651.0,0.3650000095367432,0.0115180714055895,0.0242156982421875,0.1002900004386901,"[{""sigma"": 0.5, ""noisy_error"": 0.8976600170135498}, {""sigma"": 0.25, ""noisy_error"": 0.887719988822937}, {""sigma"": 0.125, ""noisy_error"": 0.82396000623703}, {""sigma"": 0.0625, ""noisy_error"": 0.5849000215530396}, {""sigma"": 0.03125, ""noisy_error"": 0.1981000006198883}, {""sigma"": 0.015625, ""noisy_error"": 0.015879999846220016}, {""sigma"": 0.0234375, ""noisy_error"": 0.0907600000500679}, {""sigma"": 0.02734375, ""noisy_error"": 0.14022000133991241}, {""sigma"": 0.025390625, ""noisy_error"": 0.118709996342659}, {""sigma"": 0.0244140625, ""noisy_error"": 0.1033800020813942}, {""sigma"": 0.02392578125, ""noisy_error"": 0.09517999738454819}, {""sigma"": 0.024169921875, ""noisy_error"": 0.09939000010490417}, {""sigma"": 0.0242919921875, ""noisy_error"": 0.10028000175952911}, {""sigma"": 0.02423095703125, ""noisy_error"": 0.10028000175952911}, {""sigma"": 0.024200439453125, ""noisy_error"": 0.09939000010490417}, {""sigma"": 0.0242156982421875, ""noisy_error"": 0.10029000043869019}]",1.0,tensor(5.8284)
9lhn058v,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128.0,0.0,1e-05,sgd,2.0,1024.0,0.6290000081062317,1.0,14395.0,False,0.0099991532042622,False,True,90.0,423392.0,0.371999979019165,0.010485466569662,0.0242767333984375,0.1002399995923042,"[{""sigma"": 0.5, ""noisy_error"": 0.8977599740028381}, {""sigma"": 0.25, ""noisy_error"": 0.8871999979019165}, {""sigma"": 0.125, ""noisy_error"": 0.8219299912452698}, {""sigma"": 0.0625, ""noisy_error"": 0.5791199803352356}, {""sigma"": 0.03125, ""noisy_error"": 0.19603000581264496}, {""sigma"": 0.015625, ""noisy_error"": 0.01641000062227249}, {""sigma"": 0.0234375, ""noisy_error"": 0.09068000316619873}, {""sigma"": 0.02734375, ""noisy_error"": 0.13952000439167023}, {""sigma"": 0.025390625, ""noisy_error"": 0.11773999780416489}, {""sigma"": 0.0244140625, ""noisy_error"": 0.10261999815702438}, {""sigma"": 0.02392578125, ""noisy_error"": 0.09453000128269196}, {""sigma"": 0.024169921875, ""noisy_error"": 0.09889999777078629}, {""sigma"": 0.0242919921875, ""noisy_error"": 0.10012000054121017}, {""sigma"": 0.02423095703125, ""noisy_error"": 0.09974999725818634}, {""sigma"": 0.024261474609375, ""noisy_error"": 0.0996600016951561}, {""sigma"": 0.0242767333984375, ""noisy_error"": 0.10023999959230423}]",1.0,tensor(5.8229)
c3qf09x5,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,128.0,0.0,0.0,sgd,2.0,1024.0,0.6290000081062317,1.0,14235.0,False,0.0099988272413611,False,True,90.0,417173.0,0.3709999918937683,0.0115387346595525,0.0242767333984375,0.1003400012850761,"[{""sigma"": 0.5, ""noisy_error"": 0.8977299928665161}, {""sigma"": 0.25, ""noisy_error"": 0.8871099948883057}, {""sigma"": 0.125, ""noisy_error"": 0.8218799829483032}, {""sigma"": 0.0625, ""noisy_error"": 0.5788000226020813}, {""sigma"": 0.03125, ""noisy_error"": 0.19554999470710754}, {""sigma"": 0.015625, ""noisy_error"": 0.016289999708533287}, {""sigma"": 0.0234375, ""noisy_error"": 0.09059999883174896}, {""sigma"": 0.02734375, ""noisy_error"": 0.13919000327587128}, {""sigma"": 0.025390625, ""noisy_error"": 0.1177700012922287}, {""sigma"": 0.0244140625, ""noisy_error"": 0.10266999900341034}, {""sigma"": 0.02392578125, ""noisy_error"": 0.09442000091075897}, {""sigma"": 0.024169921875, ""noisy_error"": 0.09884999692440033}, {""sigma"": 0.0242919921875, ""noisy_error"": 0.10005000233650208}, {""sigma"": 0.02423095703125, ""noisy_error"": 0.09939000010490417}, {""sigma"": 0.024261474609375, ""noisy_error"": 0.09965000301599503}, {""sigma"": 0.0242767333984375, ""noisy_error"": 0.10034000128507614}]",1.0,tensor(5.8251)
